0.1,0.293705623
0.1,0.244298597
0.1,0.151062316
0.1,0.428269938
0.1,0.117752887
0.1,0.245316521
0.1,0.129889231
0.1,0.124375958
0.1,0.131181551
0.1,0.023123986
0.1,0.268133554
0.1,0.189496452
0.1,0.304015746
0.1,0.228684765
0.1,0.147271339
0.1,0.174592171
0.1,0.148631276
0.1,0.299091339
0.1,0.139580303
0.1,0.217839775
0.1,0.104671123
0.1,0.262930468
0.1,0.145930451
0.1,0.197912591
0.1,0.204755377
0.1,0.21046742
0.1,0.110798395
0.1,0.012008466
0.1,NA
0.1,0.123005656
0.1,0.114778533
0.1,0.143779586
0.1,0.192015425
0.1,0.156972364
0.1,0.10551726
0.1,0.140170321
0.1,0.131593576
0.1,0.068019879
0.1,0.102116067
0.1,0.22359571
0.1,0.050032887
0.1,0.004724631
0.1,0.016732478
0.1,0.126096183
0.1,0.170983704
0.1,0.065018629
0.1,0.038210552
0.1,0.242069468
0.1,0.029009396
0.1,0.030856424
0.1,0.089985371
0.1,0.059776067
0.1,NA
0.1,0.012529255
0.1,0.008155393
0.1,0.008808766
0.1,0.157816645
0.1,0.021940942
0.1,0.165532763
0.1,0.004096854
0.1,0.027141702
0.1,0.100833678
0.1,0.096762013
0.1,0.029584263
0.1,0.102948388
0.1,0.043594923
0.1,0.176599633
0.1,0.184866338
0.1,0.165694007
0.1,0.01788622
0.1,0.010639563
0.1,0.036179914
0.1,0.203822843
0.1,0.175537368
0.1,0.01386401
0.1,0.202634536
0.1,0.169151951
0.1,0.141889497
0.1,0.004596669
0.1,0.033046888
0.1,0.0764516
0.1,0.026098715
0.1,0.110391968
0.1,0.028532461
0.1,0.012151802
0.1,0.00499823
0.1,0.076155154
0.1,0.143320058
0.1,0.128174019
0.1,0.131261131
0.1,0.012128884
0.1,0.021108812
0.1,0.056491459
0.1,0.01509521
0.1,0.008619404
0.1,0.012042132
0.1,0.256027547
0.1,0.00157268
0.1,0.003884898
0.1,0.032017673
0.1,0.027926299
0.1,NA
0.1,0.112147391
0.1,0.020928136
0.1,0.025499875
0.1,0.027249217
0.1,0.05064935
0.1,0.018557366
0.1,0.010119867
0.1,0.030101817
0.1,0.009358853
0.1,1.627300588
0.1,0.776764028
0.1,0.471770879
0.1,0.644447673
0.1,0.598049841
0.1,0.684824727
0.1,0.580460916
0.1,0.736344901
0.1,1.225459379
0.1,1.302667056
0.1,0.52801498
0.1,NA
0.1,0.896934197
0.1,1.719523823
0.1,0.574383147
0.1,1.661542257
0.1,0.385765829
0.1,1.177106872
0.1,0.565811518
0.1,0.694400806
0.1,1.693461066
0.1,0.865487659
0.1,0.527953072
0.1,0.627316042
0.1,1.732308127
0.1,1.635413131
0.1,1.458469989
0.1,0.546692246
0.1,1.530806101
0.1,0.55345693
0.1,0.771295636
0.1,1.112138064
0.1,1.315456326
0.1,1.311542543
0.1,1.041894566
0.1,1.542874645
0.1,1.635952384
0.1,1.800432105
0.1,0.639527968
0.1,1.310028749
0.1,1.816486657
0.1,1.031475238
0.1,0.904107371
0.1,0.481328368
0.1,0.783217267
0.1,1.181749185
0.1,1.485694781
0.1,0.958330384
0.1,0.74122602
0.1,1.072547395
0.1,1.010255849
0.1,1.712008465
0.1,1.111214559
0.1,1.909139993
0.1,1.233303261
0.1,0.609938683
0.1,1.579036218
0.1,1.892969713
0.1,0.730340961
0.1,0.969083819
0.1,1.351025849
0.1,1.057268035
0.1,1.623137952
0.1,0.614565603
0.1,1.233367778
0.1,0.693751893
0.1,0.668214128
0.1,1.055305441
0.1,1.431998321
0.1,1.583426722
0.1,1.7765336
0.1,1.438232886
0.1,1.098843345
0.1,1.326337993
0.1,1.787303251
0.1,1.204110197
0.1,0.865912246
0.1,0.376482291
0.1,1.759904055
0.1,NA
0.1,0.504261431
0.1,1.446514395
0.1,0.701453108
0.1,1.104305972
0.1,0.513719211
0.1,0.531727509
0.1,1.082895581
0.1,0.735573088
0.1,0.73526402
0.1,0.981456965
0.1,0.59317609
0.1,0.568715524
0.1,0.571382911
0.1,0.346630761
0.1,0.666057362
0.1,0.962673658
0.1,0.827576216
0.1,0.651158551
0.1,0.738407261
0.1,1.248693473
0.1,0.518485136
0.1,0.36437201
0.1,0.43767268
0.1,0.87948885
0.1,0.604031392
0.1,1.274769407
0.1,1.768435167
0.1,1.531560863
0.1,0.519900362
0.1,0.249581077
0.1,0.843783289
0.1,0.605681324
0.1,1.661632243
0.1,0.979527854
0.1,0.65466157
0.1,0.610693475
0.1,0.662854967
0.1,1.18680033
0.1,1.469225664
0.1,1.556780331
0.1,1.448213742
0.1,0.547697827
0.1,0.62590129
0.1,0.252817826
0.1,0.339346375
0.1,0.219224823
0.1,0.477348284
0.1,0.788869223
0.1,0.745075407
0.1,0.689032275
0.1,0.626637451
0.1,0.782200147
0.1,0.88578715
0.1,0.369207382
0.1,0.880922111
0.1,0.362085516
0.1,0.320199552
0.1,0.672817706
0.1,0.586496416
0.1,1.703703106
0.1,0.32752926
0.1,0.647163067
0.1,0.522495511
0.1,1.225083522
0.1,0.530634957
0.1,0.408982425
0.1,0.762625033
0.1,0.560633764
0.1,0.706726229
0.1,NA
0.1,0.521240751
0.1,0.271025989
0.1,0.33963338
0.1,0.502846178
0.1,1.134488975
0.1,0.590599929
0.1,0.621731815
0.1,1.726911714
0.1,0.499318835
0.1,0.537395197
0.1,0.585592178
0.1,0.429027592
0.1,0.624979297
0.1,0.759541529
0.1,0.711575595
0.1,1.03101475
0.1,0.441939826
0.1,0.462177073
0.1,0.742221482
0.1,0.605569911
0.1,0.414112735
0.1,0.58121984
0.1,0.912245195
0.1,0.290384903
0.1,1.079881608
0.1,0.445785776
0.1,1.665050894
0.1,1.224068088
0.1,0.722919724
0.1,0.163456742
0.1,1.583026682
0.1,0.584007535
0.1,1.479709439
0.1,0.738660588
0.1,0.535432178
0.1,0.530780144
0.1,0.620199195
0.1,0.331326492
0.1,0.747619832
0.1,0.39345384
0.1,1.251022532
0.1,0.454906532
0.1,0.193549006
0.1,0.471707109
0.1,0.391244635
0.1,0.714088339
0.1,0.431755703
0.1,0.532590222
0.1,0.746593111
0.1,0.800272741
0.1,0.34264698
0.1,0.289113418
0.1,1.218653433
0.1,0.778827874
0.1,0.611093111
0.1,0.75512691
0.1,0.54168137
0.1,0.752915153
0.1,1.590675221
0.1,0.225939839
0.1,1.994914986
0.1,0.602444378
0.1,0.978112315
0.1,0.69960056
0.1,0.965286393
0.1,0.636262419
0.1,0.426985926
0.1,0.685405929
0.1,1.633526896
0.1,1.912125194
0.1,0.505988166
0.1,0.699479833
0.1,0.519182335
0.1,0.36902502
0.1,0.327408744
0.1,0.311082892
0.1,0.465483357
0.1,0.440674084
0.1,0.30229952
0.1,1.095996046
0.1,1.059435079
0.1,1.109240057
0.1,0.443414494
0.1,1.183454978
0.1,0.328615836
0.1,NA
0.1,0.242552534
0.1,0.853677949
0.1,0.278558287
0.1,1.171471434
0.1,0.423299612
0.1,1.317874931
0.1,0.239037678
0.1,2.026857294
0.1,0.278353742
0.1,1.775716245
0.1,0.460258585
0.1,1.895589044
0.1,0.326017586
0.1,1.886866279
0.1,0.131677334
0.1,1.623412822
0.1,0.153341511
0.1,1.641753288
0.1,0.094705477
0.1,1.142642041
0.1,1.248862345
0.1,1.103381604
0.1,0.544989935
0.1,0.532594419
0.1,0.813328153
0.1,0.78656046
0.1,0.380727553
0.1,0.794058025
0.1,0.492850882
0.1,0.376569218
0.1,0.459597533
0.1,0.367086537
0.1,0.333434097
0.1,0.537250879
0.1,0.189857941
0.1,0.506594321
0.1,0.338855212
0.1,0.376560019
0.1,0.853537872
0.1,0.299076058
0.1,0.584484325
0.1,0.229068102
0.1,1.081036298
0.1,0.720596903
0.1,1.941879359
0.1,0.671193304
0.1,0.891556549
0.1,0.749798817
0.1,1.204893347
0.1,1.098303103
0.1,1.40475734
0.1,1.22385379
0.1,1.37424011
0.1,1.418660601
0.1,1.334570193
0.1,1.119470173
0.1,NA
0.1,0.59295281
0.1,0.527787046
0.1,NA
0.1,0.985795414
0.1,0.435809559
0.1,0.141923828
0.1,1.74368852
0.1,0.099932892
0.1,1.614612232
0.1,0.135449589
0.1,NA
0.1,0.11145093
0.1,0.114990406
0.1,1.614961703
0.1,1.569572974
0.1,0.651343942
0.1,0.136682303
0.1,0.357551327
0.1,0.099982722
0.1,0.103283609
0.1,0.81175005
0.1,0.161424932
0.1,0.076448054
0.1,1.087194926
0.1,0.225507477
0.1,0.196047645
0.1,0.11537405
0.1,0.086148265
0.1,0.087109836
0.1,1.878977258
0.1,0.322545263
0.1,0.219271421
0.1,1.451769564
0.1,0.378964322
0.1,0.492172409
0.1,1.711917146
0.1,1.836566351
0.1,1.868289135
0.1,1.909607909
0.1,0.12872866
0.1,2.057117732
0.1,0.094504611
0.1,1.866364375
0.1,1.746295169
0.1,2.248618683
0.1,0.14671227
0.1,1.300621382
0.1,0.094161108
0.1,1.122861857
0.1,1.965524354
0.1,1.033798066
0.1,0.980166545
0.1,0.512085864
0.1,0.764006112
0.1,1.179898375
0.1,0.593561414
0.1,0.606187135
0.1,0.802113962
0.1,0.636974826
0.1,1.032191071
0.1,0.565486564
0.1,0.561216379
0.1,0.621280933
0.1,0.72474104
0.1,0.727575383
0.1,0.576800927
0.1,0.667716403
0.1,0.367473628
0.1,0.502486382
0.1,0.587694638
0.1,0.562897216
0.1,0.297380886
0.1,1.314766441
0.1,0.624058299
0.1,0.639772983
0.1,1.749794924
0.1,NA
0.1,0.4880469
0.1,0.52464589
0.1,0.781648527
0.1,0.943283363
0.1,1.631562546
0.1,1.498318367
0.1,1.023414024
